Student ID,Name,Gender,GPA,Height,Weight
202621254,James Martin,Male,3.94,178.1,86.0
202000766,Jisoo Rodriguez,Female,2.95,162.8,48.5
202453731,Jihoon Thomas,Male,4.05,166.7,72.7
202371373,Sieun Kang,Female,3.29,148.3,53.3
202457163,Jacob Young,Male,3.51,174.0,70.5
202531285,Jinyoung Chae,Male,3.36,172.6,65.7
202313554,Dojun Baek,Male,4.0,166.9,62.5
202333972,Victoria Wright,Female,3.28,157.5,51.2
202026503,Lisa Rodriguez,Female,3.3,165.2,49.5
202444805,Jimin Han,Male,3.59,178.3,70.0
202617811,Liz Wilson,Female,2.08,162.9,51.7
202013209,Heather Huh,Female,3.64,154.9,55.0
202575850,Ryan Jeong,Male,3.85,173.5,66.7
202173328,Larry Nguyen,Male,2.86,183.5,64.7
202619046,Jeongyeon Huh,Female,3.57,165.7,56.0
202351701,Jessica Oh,Female,3.79,163.0,57.5
202061109,Jeno Thompson,Male,4.18,169.1,78.8
202200570,Sana Won,Female,2.89,154.4,50.9
202215068,Nayeon Flores,Female,3.53,163.6,56.4
202406709,Timothy Yoo,Male,3.61,168.0,63.5
202244071,Julie King,Female,2.55,156.0,54.1
202183549,Mina Miller,Female,3.44,164.8,51.8
202662501,Joyce Baek,Female,2.42,172.3,52.1
202285606,Jimin Johnson,Male,3.44,171.9,68.7
202371708,Austin Young,Male,2.28,173.7,67.4
202077447,Jinwoo Jang,Male,3.37,174.1,77.4
202344776,Liz Baker,Female,2.8,160.0,61.0
202381548,Edward Baker,Male,2.53,179.7,79.7
202054352,Michael Cheon,Male,3.91,166.7,57.7
202107306,Jinyoung Anderson,Male,4.3,173.9,67.9
202608325,Chenle Allen,Male,3.23,173.0,69.2
202239300,Haechan Flores,Male,2.44,183.3,72.1
202034613,Carl Ryu,Male,3.56,169.6,63.0
202325663,Jessica Nam,Female,3.98,152.9,48.9
202492817,Hanni Lewis,Female,2.86,156.8,61.1
202333346,Miyeon Nguyen,Female,2.76,152.8,33.0
202102556,Emma Jin,Female,3.69,163.5,47.1
202351110,Angela Jackson,Female,3.15,162.8,44.9
202297600,Jihyo Kwak,Female,3.46,154.9,66.0
202677479,Scott Jang,Male,4.3,174.7,74.3
202684604,Amy Han,Female,3.28,153.0,57.2
202661063,Nancy Song,Female,2.23,159.5,59.2
202262006,John Cho,Male,2.66,162.9,62.0
202224595,Kenneth Williams,Male,3.2,170.1,76.0
202019453,Joshua Taylor,Male,3.3,174.7,69.6
202382403,Nicholas Ha,Male,3.97,161.7,54.5
202168436,Betty Smith,Female,3.41,165.0,47.9
202339807,Ryan Nelson,Male,4.21,175.3,72.4
202301852,Jinyoung Fang,Male,1.97,181.0,75.2
202645663,Brandon Taylor,Male,3.55,162.7,64.5
202048812,Peter Nelson,Male,3.45,170.6,65.3
202476214,Laura Yoon,Female,3.24,159.2,60.3
202203801,Brian Ahn,Male,3.73,183.3,77.0
202131334,Christina Min,Female,3.32,150.2,43.0
202441355,Moonbin Oh,Male,2.95,168.3,65.7
202187463,Minjun Nelson,Male,2.35,176.7,72.0
202047381,Harold Kwak,Male,4.2,173.2,75.8
202357996,Timothy Taylor,Male,3.02,165.8,50.9
202510380,Henry Cheon,Male,2.46,174.7,79.8
202488271,Namjoon Min,Male,3.71,170.6,64.1
202077638,Edward Lim,Male,1.57,185.3,88.9
202048961,Nathan Young,Male,4.03,173.2,62.5
202186114,Minnie Martin,Female,3.13,159.2,54.7
202027352,Victoria Rodriguez,Female,3.96,167.9,54.9
202096135,Ningning Chung,Female,3.44,162.2,57.7
202029816,Paul Yang,Male,3.42,175.6,77.9
202103777,Gary Jeong,Male,3.91,174.9,70.2
202194724,Austin Williams,Male,3.32,173.5,62.3
202031449,Momo Miller,Female,3.32,167.8,46.3
202194075,Shirley Lopez,Female,3.28,159.8,37.7
202042642,Haechan Robinson,Male,3.51,173.7,72.8
202315904,Sehun Young,Male,2.83,168.4,66.3
202376938,Jinyoung Thompson,Male,3.23,186.0,78.9
202139892,Jason Brown,Male,4.3,178.4,84.9
202193721,Soyeon King,Female,3.73,159.7,53.1
202278547,Sunny Cho,Female,3.45,158.0,45.7
202246401,Sarah Flores,Female,2.74,169.5,68.5
202067344,George Brown,Male,3.35,173.6,70.6
202220484,Patrick Han,Male,3.81,160.3,57.1
202681842,Jihoon Ryu,Male,3.71,166.1,57.2
202669655,Dennis Wright,Male,3.58,164.4,51.9
202514876,Miyeon Adams,Female,3.09,143.9,48.5
202332440,Helen Jang,Female,2.93,149.7,50.2
202534359,Karina Harris,Female,2.65,164.2,63.0
202456369,Scott Ko,Male,3.57,173.7,68.4
202223575,Danielle Clark,Female,3.59,156.8,50.9
202608837,Moonbin Rodriguez,Male,2.75,181.8,71.1
202619829,Joseph Hall,Male,3.22,165.4,65.9
202037356,Eunwoo Rodriguez,Male,2.24,170.9,73.3
202399199,Christopher Rodriguez,Male,3.63,166.2,65.4
202271952,Minnie Scott,Female,3.1,156.3,44.4
202635221,Sandra Eom,Female,2.74,159.7,53.3
202353083,Jimin Gomez,Male,3.01,179.0,75.7
202234195,Sujin Min,Female,3.68,162.0,50.1
202674206,Momo Hernandez,Female,3.45,163.2,55.8
202320149,Ashley Martin,Female,3.96,159.4,42.9
202495887,Ruth Lopez,Female,3.92,159.4,59.9
202568198,Miyeon Eom,Female,3.2,153.7,53.2
202513205,Stephen Williams,Male,3.11,179.2,67.8
202036651,Gaeul Min,Female,3.03,152.9,51.7
202412952,Dennis Huh,Male,2.86,170.0,77.7
202485406,Haerin White,Female,3.91,160.8,57.7
202306757,Ethan Thomas,Male,4.01,171.6,74.8
202191078,Maria Hwang,Female,2.94,161.5,56.1
202066877,Victoria Ku,Female,3.51,172.4,74.3
202317396,Seohyun Jones,Female,3.69,167.0,47.1
202167154,Ruth Phillips,Female,2.68,159.6,49.9
202041959,Betty Jeong,Female,2.94,166.3,64.7
202342270,Jihyo Baker,Female,3.54,158.0,50.1
202625354,Christine Song,Female,3.58,163.0,67.7
202286435,Catherine Nguyen,Female,4.3,161.7,59.5
202209210,Chanyeol Lopez,Male,2.93,171.4,64.8
202509367,Betty Hong,Female,4.18,164.8,67.4
202181140,Carol Nelson,Female,3.47,165.1,62.7
202142822,Shirley Roberts,Female,2.95,160.3,62.9
202172525,Nancy Seo,Female,2.83,153.7,53.9
202652993,Jiyoung Smith,Female,3.59,168.1,69.4
202287242,Sakura Flores,Female,3.59,159.6,48.0
202572360,Minho Joo,Male,3.41,174.5,65.8
202524908,Emily Jeong,Female,3.54,174.4,67.7
202667243,William Flores,Male,2.5,173.0,75.7
202022437,Dojun Ramirez,Male,3.46,173.8,71.2
202522380,Doyoung Jin,Male,3.21,173.7,56.3
202625772,Hanni Torres,Female,2.6,159.6,52.5
202445687,Kazuha Yoo,Female,3.87,165.6,64.4
202125149,Sehun Song,Male,2.97,163.4,67.7
202363394,Moonbin Rodriguez,Male,3.8,168.3,74.0
202554955,Haun Ryu,Female,3.8,156.4,48.5
202013395,Zachary Baek,Male,3.94,177.1,68.2
202168682,Dahyun Smith,Female,2.99,159.6,50.6
202490445,Yeri Davis,Female,3.31,158.8,54.8
202359013,Emily Nguyen,Female,2.97,156.0,53.4
202018133,Carolyn La,Female,3.43,166.3,60.8
202245384,Raymond Allen,Male,3.85,180.7,82.9
202161196,Amanda Moore,Female,3.42,158.7,53.5
202045405,Mina Green,Female,2.94,158.4,48.7
202219422,Inseong Jin,Male,3.16,174.7,68.2
202371746,Anna Fang,Female,2.65,164.7,57.6
202010480,Miyeon Yang,Female,4.3,159.4,49.6
202179160,Nayeon Park,Female,2.41,162.6,55.6
202533754,Jiho Thompson,Male,3.07,170.2,64.8
202018412,Samantha Min,Female,2.55,164.7,64.3
202375600,Yeri Son,Female,3.45,159.2,55.9
202190832,Minjun Rodriguez,Male,4.1,169.7,76.6
202087660,Seojun Jeong,Male,3.79,175.4,80.8
202581277,Roger Rodriguez,Male,2.85,174.8,72.0
202443046,Hoseok Song,Male,3.34,169.8,75.3
202223724,Jose Harris,Male,3.5,186.2,70.4
202584694,Charles Hill,Male,3.88,174.2,77.1
202082615,Lisa Hong,Female,3.9,159.4,53.3
202437590,Anthony Bae,Male,3.69,173.4,59.8
202494702,Julie King,Female,2.51,165.1,62.3
202109644,Joyce Eom,Female,4.03,159.4,45.3
202167952,Chani Shin,Male,4.07,173.2,71.4
202215236,Peter Moon,Male,3.83,183.4,68.7
202146447,Jacob Nam,Male,3.5,178.6,84.7
202235280,Catherine Robinson,Female,3.22,163.6,46.7
202481605,Sooyoung Moon,Female,3.64,157.5,51.8
202114962,Justin Chung,Male,4.3,188.6,70.5
202226606,Samantha Taylor,Female,3.07,172.3,61.5
202066740,Yunjin Hwang,Female,3.19,154.2,42.6
202670594,Kyungsoo Cha,Male,3.75,184.6,78.6
202225025,Jeremy Lewis,Male,3.51,175.4,76.6
202529587,Donna Rodriguez,Female,3.24,149.9,41.8
202288672,Jihoon Roberts,Male,3.56,176.2,71.5
202220339,Moonbin Han,Male,2.62,161.9,57.9
202446195,Jerry Hong,Male,3.92,162.8,65.0
202219124,Gary Kwon,Male,3.62,172.8,70.5
202149576,Adam Garcia,Male,3.88,183.1,83.0
202161781,Raymond Seong,Male,2.92,168.1,57.0
202279849,Rowoon Park,Male,4.21,173.2,64.6
202334325,Mina Perez,Female,4.02,156.0,58.8
202360283,Linda Nelson,Female,3.39,159.8,52.7
202601107,Nancy Wright,Female,3.47,164.2,56.8
202355242,Seojun Lim,Male,1.39,167.8,62.2
202020547,Renjun Choi,Male,3.2,165.9,65.9
202131104,Minji Seong,Female,3.86,154.7,46.1
202643252,Eunji Young,Female,2.83,161.6,54.8
202645442,Yuna Ko,Female,2.37,148.9,54.1
202451328,Emily White,Female,3.21,169.3,64.7
202018615,Olivia Hall,Female,4.09,162.4,49.1
202586141,Henry Seong,Male,2.87,172.5,61.5
202169909,Yuna La,Female,2.93,165.5,60.0
202571800,Brenda Jones,Female,2.04,164.2,54.4
202441107,Chani Green,Male,4.27,176.8,74.9
202280897,Thomas Williams,Male,3.82,173.2,57.6
202158606,Yuqi Hall,Female,3.51,158.7,48.8
202039368,Betty Lewis,Female,2.55,161.2,64.6
202667853,Doyoung Hwang,Male,3.73,183.4,88.0
202603509,Sujin Wilson,Female,3.88,158.4,52.4
202371709,Hyoyeon Torres,Female,2.79,151.2,44.1
202334412,Brandon Ko,Male,3.05,168.5,69.0
202243948,Minjun Han,Male,3.07,174.9,53.3
202375738,Brian Yang,Male,4.15,179.1,75.2
202518480,Jacob Martinez,Male,3.4,178.3,80.4
202528945,Emily Fang,Female,3.51,166.2,63.1
202434510,Jongdae Cheon,Male,3.34,169.6,63.3
202615080,Momo Hernandez,Female,3.27,158.0,50.7
202536568,Jongin Young,Male,2.82,178.8,72.0
202556345,Soyeon King,Female,4.02,158.5,50.2
202638928,Yujin Jackson,Female,3.45,155.6,45.6
202073360,Rowoon Joo,Male,1.91,184.7,89.0
202698480,Nancy Woo,Female,3.4,151.9,46.8
202413043,Terry Hall,Male,3.67,182.4,73.1
202270818,Lauren Sanchez,Female,2.17,169.8,63.4
202346226,Joy Jones,Female,1.69,153.5,59.5
202157556,Stephen La,Male,4.19,168.0,63.6
202595830,Taehyung Han,Male,3.24,180.0,70.9
202019009,Chani Hwang,Male,2.82,168.2,65.8
202565092,Joy Baker,Female,2.22,163.3,54.3
202658649,Kathleen Kim,Female,3.29,159.8,59.3
202694086,Seojun Yoo,Male,3.13,169.2,60.0
202559884,Minho Han,Male,3.33,170.6,69.9
202530317,Dennis Adams,Male,3.77,170.2,69.8
202240368,Emily Clark,Female,4.07,157.6,48.8
202274044,Taehyung Sanchez,Male,3.98,177.7,70.3
202074628,Ningning Torres,Female,2.86,157.8,49.3
202492746,Jeremy Wilson,Male,4.07,185.1,80.6
202554812,Jennie Hall,Female,3.14,164.8,58.7
202269105,Rebecca Hernandez,Female,4.3,162.8,54.7
202357231,Amanda Chung,Female,3.79,150.1,50.0
202545459,Jongin Sanchez,Male,3.42,178.4,59.3
202661848,Dennis Ha,Male,3.7,175.2,67.0
202034052,Yuri Seong,Female,3.18,161.9,68.8
202421891,Jennie Wright,Female,3.18,167.1,58.2
202385733,Rebecca Lim,Female,4.08,165.3,58.9
202203220,Yeri Smith,Female,3.33,168.1,57.8
202149892,Taejun Taylor,Male,2.9,168.0,62.7
202192022,Liz Jeong,Female,3.43,165.5,58.7
202595509,Nayeon Nelson,Female,4.01,151.1,45.9
202430723,Patricia Eom,Female,3.37,155.2,52.3
202138325,Michelle Chae,Female,3.18,168.6,66.8
202436336,Wonyoung La,Female,3.6,160.0,59.9
202002391,Yixing Hall,Male,3.4,182.8,73.5
202377095,Dawon Jin,Male,2.91,172.7,74.8
202448035,Pamela Ko,Female,3.27,164.9,57.6
202352658,Jongdae Johnson,Male,3.03,163.7,50.4
202462038,Dennis Baek,Male,2.8,177.3,88.8
202620239,Sarah Park,Female,3.73,156.3,50.5
202580526,Jisung White,Male,2.85,178.4,69.8
202389104,Adam Bae,Male,4.03,181.9,74.3
202370525,Wonyoung Harris,Female,3.32,158.1,59.1
202531400,Jongdae Fang,Male,2.77,172.1,49.1
202550437,Sakura Garcia,Female,4.3,164.0,70.6
202543021,Jonathan King,Male,3.1,175.2,70.1
202650739,Mino Torres,Male,2.96,174.8,68.7
202351716,Sarah Lim,Female,3.45,160.2,54.4
202488789,Mina Chae,Female,3.91,162.3,54.4
202551239,Roger Ramirez,Male,3.56,173.6,62.2
202598017,Chaewon Eom,Female,3.17,162.0,41.6
202592866,Dahyun Lee,Female,2.98,158.0,63.7
202481938,Rei Jeon,Female,3.45,166.4,53.4
202686013,Amy Campbell,Female,4.15,167.5,69.1
202363228,Hoseok Oh,Male,4.02,180.2,64.6
202333143,Julie Hernandez,Female,3.67,167.3,67.9
202624090,Lauren Ko,Female,3.2,164.3,62.7
202534376,Liz Jeon,Female,4.01,156.6,46.4
202672102,Harold Lopez,Male,2.42,182.9,77.3
202628707,Yeri Seo,Female,2.77,163.6,60.0
202045582,Irene Seo,Female,3.38,164.8,59.4
202227459,Chenle Smith,Male,3.62,162.5,63.9
202434865,Sana Moore,Female,2.15,164.6,53.6
202207604,Douglas Woo,Male,2.78,184.0,63.1
202437445,Emma Carter,Female,3.24,164.7,62.9
202169798,Jeno Wright,Male,1.87,167.7,71.0
202284860,Adam Green,Male,3.09,177.0,63.6
202088345,Mark Ahn,Male,3.73,176.7,64.9
202632535,Yoongi Allen,Male,2.91,169.6,57.9
202654591,Michelle Kwon,Female,2.82,154.9,46.5
202032223,Sanha Moore,Male,3.11,178.1,68.8
202273283,Rebecca Fang,Female,4.21,161.9,55.3
202454781,Maria Moore,Female,2.79,149.9,51.0
202251764,Christina Thompson,Female,3.43,157.3,57.1
202657698,Thomas Hall,Male,2.72,181.8,73.9
202132957,Yerim Phillips,Female,3.14,155.8,46.0
202337905,Dawon Nelson,Male,3.18,170.5,58.7
202217093,Alexander Clark,Male,2.44,165.4,65.0
202225612,Janet Jang,Female,2.22,159.6,68.1
202147355,Raymond Smith,Male,3.92,168.4,64.1
202392942,Gary Young,Male,3.82,180.2,68.2
202183799,Tiffany Joo,Female,3.12,152.5,47.3
202059150,Mark Song,Male,2.28,174.3,73.0
202313460,Renjun Garcia,Male,3.69,177.3,66.5
202017170,Sujin Davis,Female,3.36,166.0,65.0
202224309,Sujin Woo,Female,2.81,157.0,46.7
202217345,Hyunwoo Gomez,Male,3.33,176.6,75.5
202506777,Douglas Moore,Male,2.66,170.3,57.9
202421391,Yoona Song,Female,3.81,167.2,59.1
202344840,Tzuyu Cha,Female,2.74,161.7,46.4
202290871,Jungkook Jeong,Male,4.3,177.9,81.2
202571106,Gaeul Miller,Female,4.3,160.6,44.3
202312482,Seunghoon Taylor,Male,3.15,175.8,83.0
202321549,Pamela Baek,Female,4.05,155.9,58.8
202431178,Sandra King,Female,3.28,167.4,61.3
202522938,Jason Hall,Male,3.42,182.1,75.5
202573919,Pamela Thomas,Female,3.6,154.4,42.3
202058447,Jiwoo Bae,Female,4.15,151.0,43.5
202251291,Taejun Jeong,Male,3.29,182.6,75.2
202453136,Jungkook Oh,Male,3.28,161.8,52.9
202527542,Sarah Cheon,Female,3.11,165.6,49.1
202444474,Brian Lewis,Male,4.0,173.5,62.7
202436786,Kevin Bae,Male,2.82,172.8,79.3
202458082,Yeri Brown,Female,3.16,161.5,53.9
202024598,Christian Baker,Male,4.3,168.6,72.0
202047543,Haechan Hill,Male,2.86,178.0,60.1
202109748,Jihyo Wright,Female,3.17,162.5,49.2
202357915,Virginia Garcia,Female,3.4,161.4,61.0
202378203,Janet Sanchez,Female,3.41,166.1,59.6
202110812,Jiyoung Gonzalez,Female,2.26,163.7,60.6
202415583,Sanha Cha,Male,3.16,167.6,65.7
202334025,Paul Cho,Male,2.93,176.5,81.7
202530036,Yoona Kwon,Female,2.87,160.0,53.5
202569249,Nicholas Park,Male,3.11,190.7,86.8
202389748,Andrew Yoo,Male,3.57,172.2,71.9
202513696,Kyungsoo Woo,Male,4.3,162.1,51.0
202630104,Stephanie Kang,Female,3.71,153.4,45.8
202185527,Jongin Green,Male,3.63,169.5,72.1
202589308,Carol Joo,Female,2.61,155.4,50.4
202388339,Taejun White,Male,2.23,178.3,74.6
202404215,Steven Jang,Male,3.79,169.9,70.1
202236813,Taejun Son,Male,3.82,173.4,78.0
202484652,Sarah Rodriguez,Female,3.61,159.9,60.4
202025922,Joy Hong,Female,2.33,164.3,67.8
202193986,Scott Flores,Male,2.82,182.3,76.3
202339730,Matthew Hernandez,Male,3.92,174.7,70.1
202294888,Benjamin Min,Male,3.77,175.3,63.7
202216778,Taejun Martin,Male,1.83,172.2,80.7
202597180,Tyler Campbell,Male,3.31,168.0,66.1
202465375,Moonbin Phillips,Male,3.75,176.0,70.4
202008293,Renjun Woo,Male,3.39,178.1,69.2
202117006,Henry Yoo,Male,3.7,164.5,73.4
202596779,Brenda Ha,Female,3.34,165.3,61.3
202387494,Deborah Ramirez,Female,3.11,162.4,58.2
202373395,Yujin Jeon,Female,2.82,148.5,51.0
202381299,Jisung Joo,Male,2.94,167.9,68.3
202067859,Thomas Roberts,Male,3.43,168.4,61.2
202548991,Kenneth La,Male,4.3,183.5,83.0
202103941,Stephen Lopez,Male,4.02,178.5,58.6
202463270,Melissa Jeon,Female,3.74,155.1,46.3
202263384,Seohyun Scott,Female,3.27,172.0,62.7
202005342,Robert Cha,Male,3.07,179.7,84.7
202442129,Cynthia Baek,Female,2.6,163.6,56.8
202540372,Ningning Ku,Female,2.85,147.1,46.6
202483333,Mary Flores,Female,3.26,167.8,63.6
202376575,James Anderson,Male,3.49,170.1,63.8
202648887,Shirley Martin,Female,3.75,158.0,52.7
202047178,Kyle Ramirez,Male,3.08,176.9,77.3
202678542,Debra Thompson,Female,1.52,157.6,48.6
202165461,Rei Hill,Female,3.88,150.6,56.8
202680485,Jihyo Kwon,Female,3.49,162.5,54.4
202287028,Jinwoo Cho,Male,2.64,172.3,72.5
202417398,Tyler White,Male,4.01,162.7,57.7
202546051,Alexander Ryu,Male,2.73,174.3,68.0
202354608,Yoongi Thomas,Male,3.67,176.3,75.4
202525747,James Lewis,Male,3.38,180.3,65.4
202531653,Roger Martin,Male,2.39,181.4,67.1
202670111,Taeil Scott,Male,3.45,179.2,78.9
202306540,Jonathan Miller,Male,2.45,168.2,61.3
202059244,Jack Jeon,Male,3.97,166.0,56.3
202284207,Jiyoung Han,Female,3.89,167.3,49.6
202116038,Anthony Seong,Male,2.8,179.9,71.4
202480647,Jiwoo Campbell,Female,3.32,158.9,46.9
202038410,Jisoo Shin,Female,3.37,161.0,52.1
202370467,Taeil Ahn,Male,3.03,170.3,74.6
202603277,Frank Ha,Male,2.25,159.8,66.7
202454144,Nathan Baek,Male,3.09,165.0,71.3
202181771,Justin Seo,Male,3.56,167.7,61.1
202625036,Ruth Jang,Female,2.62,159.4,61.9
202129995,Patrick Bae,Male,2.84,166.4,61.8
202628967,Ethan Phillips,Male,2.96,167.9,80.4
202089776,Eric Baek,Male,2.71,170.0,67.5
202661832,Seungmin Seo,Male,2.47,169.9,61.8
202285701,Jimin Scott,Male,3.37,179.4,84.9
202169985,Wonyoung Yoo,Female,2.31,164.5,62.6
202391997,Jihyo Jeong,Female,3.14,154.3,58.6
202157815,George Garcia,Male,2.6,169.1,75.1
202643619,Miyeon Hwang,Female,3.99,158.7,62.9
202076956,Joshua Torres,Male,3.37,173.7,66.5
202631084,Jinwoo Nguyen,Male,3.52,171.1,62.8
202522759,Barbara King,Female,3.15,162.4,55.0
202087624,Steven Ko,Male,3.79,171.6,71.7
202216605,Joy Lim,Female,2.65,154.4,52.5
202080128,Frank Martin,Male,4.3,178.6,75.9
202381738,Danielle Chae,Female,2.87,161.0,54.8
202585665,Katherine Flores,Female,3.29,166.8,49.1
202335426,Yeri Joo,Female,3.11,164.1,63.7
202620736,Miyeon Chung,Female,3.21,157.9,56.4
202460002,Tyler Kim,Male,3.23,183.0,80.4
202623970,Tyler Huh,Male,3.45,182.6,84.9
202552268,Hyoyeon Green,Female,2.97,155.8,41.1
202293630,Gregory Johnson,Male,3.5,180.6,58.1
202432750,Lisa Kim,Female,2.96,160.5,54.2
202539747,Rowoon Jones,Male,2.9,174.8,65.6
202135164,Jisung Ko,Male,3.13,179.9,70.3
202372352,Kimberly Scott,Female,3.71,152.3,44.6
202418193,Joan Oh,Female,3.13,161.5,45.8
202476370,Helen Wright,Female,3.44,150.3,38.2
202178200,Wendy Gomez,Female,4.14,154.5,52.4
202631032,Maria Mitchell,Female,2.95,156.1,45.4
202668247,Lisa Moon,Female,4.15,151.9,44.0
202456578,Seokjin Moore,Male,3.35,174.2,79.6
202227799,Angela Song,Female,3.74,156.4,53.3
202261022,Stephanie Allen,Female,2.44,164.8,48.8
202248799,Edward Nguyen,Male,4.3,173.0,72.4
202574651,Baekhyun Woo,Male,3.16,170.7,48.5
202212070,Sieun Hernandez,Female,2.64,153.3,43.4
202401084,Sean Lewis,Male,3.43,177.3,88.4
202465447,Sooyoung Baker,Female,3.52,156.9,56.5
202358701,Seungyoon Jang,Male,3.66,166.8,62.4
202014815,Minji Lee,Female,2.4,163.2,53.7
202649262,Janet White,Female,4.18,165.2,45.7
202151638,Jisung Clark,Male,2.57,186.1,87.7
202048257,Linda Chung,Female,2.74,165.3,62.0
202060781,Kenneth Chae,Male,2.73,168.5,74.3
202362887,Jiyoung Joo,Female,3.56,157.6,59.8
202625112,Taeil White,Male,3.26,177.8,82.2
202023642,Melissa Ku,Female,2.73,155.2,56.4
202147283,Mark Ahn,Male,2.74,183.4,79.4
202510003,Jisung Nam,Male,3.04,172.3,69.2
202051165,Walter Nam,Male,3.76,177.1,68.5
202457273,Seungyoon Carter,Male,3.4,175.5,65.3
202508956,Raymond Shin,Male,3.39,177.9,68.9
202078578,Michelle Green,Female,2.8,164.0,53.5
202434238,Sharon Chung,Female,3.48,155.4,39.3
202335749,Minnie Ahn,Female,2.68,164.5,58.6
202459835,Rei Davis,Female,4.3,170.8,60.7
202220838,Yoona Woo,Female,3.81,172.8,49.6
202014765,Christine Park,Female,2.75,171.6,57.6
202551122,Yeri Baker,Female,3.12,159.5,43.6
202695082,Jungwoo Park,Male,3.27,174.3,57.0
202154597,Haerin Hall,Female,1.53,161.9,57.3
202296434,Jerry Ramirez,Male,2.93,175.0,73.8
202085522,Diane La,Female,3.96,155.8,45.2
202679895,Anthony Hall,Male,3.31,172.3,68.0
202110197,Jerry Fang,Male,2.8,169.7,57.1
202073278,Susan Ku,Female,3.52,151.8,37.3
202278968,Karina Wilson,Female,3.73,161.0,61.9
202409372,Gaeul Cho,Female,2.15,161.2,63.2
202279831,Jihyo Yoon,Female,3.65,163.6,50.4
202251973,Amanda Son,Female,2.93,161.5,55.2
202375519,Steven Ha,Male,2.87,180.5,76.4
202478008,Daniel Yang,Male,4.22,170.9,68.2
202660535,Karen Moon,Female,2.76,161.5,54.8
202068402,Donald Davis,Male,3.51,166.8,67.4
202214983,Katherine Mitchell,Female,3.33,162.1,37.8
202557381,Robert Jones,Male,3.57,173.0,70.1
202153041,Janet Chung,Female,2.82,160.4,48.3
202172620,Yerim Baek,Female,3.91,159.9,59.3
202594124,Sharon Yoo,Female,1.98,163.4,49.7
202397009,Jisoo Brown,Female,4.17,167.9,62.3
202092451,Jeongyeon Gomez,Female,3.64,160.4,61.8
202543803,Hayoon Chung,Female,3.36,153.5,57.5
202207906,Sunny Oh,Female,3.12,157.2,47.7
202448479,Seunghoon Gomez,Male,2.17,174.4,74.0
202473489,Sungmin Torres,Male,4.3,178.2,69.3
202188476,Seungyoon Wright,Male,2.84,182.2,87.1
202371451,Karina Johnson,Female,2.91,158.4,50.6
202322077,Taejun Lim,Male,3.56,173.6,56.7
202265997,Alexander Brown,Male,2.78,172.7,59.5
202694162,Joan Ahn,Female,4.1,162.1,47.6
202449393,Jimin Son,Male,4.2,164.4,72.5
202431373,Michael Ramirez,Male,4.06,180.6,72.0
202266403,Danielle Hall,Female,3.33,158.3,64.3
202062739,Henry Kwon,Male,3.0,168.7,78.6
202047774,Taehyung Seo,Male,2.63,170.8,70.7
202043292,Ruth Lim,Female,2.68,167.4,62.0
202010213,Sana Scott,Female,2.23,164.5,55.1
202280219,Kazuha Baek,Female,1.48,160.0,53.0
202475485,Kimberly Gomez,Female,2.62,156.8,61.2
202168256,Yerim Wright,Female,2.72,164.0,50.1
202227480,Yujin Scott,Female,4.3,162.0,41.8
202320707,George Baker,Male,2.84,160.6,66.0
202403602,Jerry Bae,Male,2.91,172.8,64.5
202041720,Diane Campbell,Female,3.57,158.4,53.8
202314217,Lisa White,Female,2.81,149.6,50.8
202260347,Sana Ha,Female,3.67,161.9,66.7
202116826,Evelyn Jin,Female,3.43,155.8,48.7
202583531,Dawon Kwak,Male,4.26,172.9,73.0
202501249,Yoongi Woo,Male,2.85,175.0,61.4
202128897,Kathleen Seong,Female,3.05,155.0,57.8
202424391,Jiwoo Wilson,Female,3.43,165.2,59.6
202077001,Jiwoo Min,Female,3.64,160.0,60.5
202035279,Alexander Torres,Male,4.13,169.3,60.0
202382187,Jessica Yoo,Female,4.3,155.9,54.2
202258790,Lisa Rodriguez,Female,2.69,158.1,57.1
202138740,Sujin Shin,Female,3.07,165.9,62.1
202269246,Baekhyun Walker,Male,3.53,171.6,70.1
202664315,Kazuha Ahn,Female,3.67,150.0,44.2
202163181,Tyler Thompson,Male,3.19,165.5,57.8
202111219,Steven Huh,Male,4.05,179.6,90.4
202319847,Anthony Cho,Male,2.54,181.2,73.0
202056489,Kenneth Green,Male,3.41,171.4,59.8
202213339,Michael Martin,Male,2.9,178.5,75.5
202102262,Haun Mitchell,Female,3.18,164.0,54.1
202196010,Carl Campbell,Male,3.96,180.3,77.8
202526441,Yuqi Baek,Female,3.97,159.3,49.7
202330578,Yunjin Gonzalez,Female,4.3,154.1,46.7
202468029,Jongdae Brown,Male,3.52,176.8,79.6
202501047,Brandon Harris,Male,2.66,173.9,61.5
202682033,Minho Walker,Male,4.11,178.0,68.5
202027702,Walter Williams,Male,3.78,167.4,62.4
202548776,Henry Campbell,Male,4.3,169.6,73.0
202516325,Sandra Clark,Female,3.92,157.7,50.1
202382950,Linda Lewis,Female,4.01,165.5,43.8
202116252,Chenle Green,Male,3.06,164.2,60.4
202255132,Yoona Bae,Female,2.97,150.6,55.4
202610353,Hyunwoo Adams,Male,3.74,175.8,77.0
202140714,Chanyeol Garcia,Male,3.38,176.6,70.1
202588442,George Jin,Male,3.04,169.3,73.1
202666178,Jongin Baek,Male,2.29,192.4,86.5
202469474,Seohyun Ramirez,Female,3.0,155.2,64.6
202504282,Helen Hwang,Female,2.3,157.8,60.0
